timestamp,lidar,sonarFront,sonarRear,sonarLeft,sonarRight,ecuMode,speed1493384539,58,32,5,9,66,,0
1493384540,58,28,5,9,62,,0
1493384540,58,27,5,9,61,,0
1493384540,58,28,5,9,61,,0
1493384540,44,27,5,9,61,,0
1493384540,54,28,5,9,61,,0
1493384540,56,27,5,9,66,,0
1493384540,56,31,5,9,61,,0
1493384540,57,31,5,9,61,,0
1493384540,70,31,5,9,61,,0
1493384540,57,28,5,9,61,,0
1493384541,57,28,5,9,61,,0
1493384541,57,28,5,9,61,,0
1493384541,55,27,5,9,61,,0
1493384541,60,31,5,9,61,,0
1493384541,64,28,5,9,61,,0
1493384541,57,31,4,9,61,,0
1493384541,57,31,5,9,62,,0
1493384541,57,31,23,9,61,,0
1493384541,57,31,23,9,66,,0
1493384542,57,31,11,9,66,,0
1493384542,58,32,23,9,61,,0
1493384542,57,32,23,9,61,,0
1493384542,58,31,23,9,66,,0
1493384542,63,31,23,9,62,,0
1493384542,59,28,23,9,66,,0
1493384542,48,29,23,9,66,,0
1493384542,58,32,23,9,61,,0
1493384542,56,31,23,9,66,,0
1493384543,57,31,23,9,66,,0
1493384543,57,32,23,9,66,,0
1493384543,30,31,23,9,66,,0
1493384543,55,29,23,9,62,,6
1493384543,41,32,23,9,62,,6
1493384543,55,26,23,9,66,,6
1493384543,55,31,23,9,62,,12
1493384543,55,26,23,-1,66,,12
1493384543,56,28,23,9,66,,12
1493384544,56,31,11,9,66,,15
1493384544,64,28,23,9,61,,18
1493384544,58,32,11,9,66,,15
1493384544,56,29,23,9,66,,21
1493384544,57,30,23,9,61,,18
1493384544,29,29,23,-1,66,,21
1493384544,56,32,23,9,59,,18
1493384544,55,31,23,9,61,,21
1493384544,57,31,23,9,62,,21
1493384545,60,29,23,9,61,,21
1493384545,57,27,11,9,66,,21
1493384545,59,31,23,9,66,,21
1493384545,55,29,23,-1,61,,21
1493384545,44,27,23,9,62,,18
1493384545,55,27,23,9,62,,18
1493384545,75,27,23,9,62,,18
1493384545,55,31,23,9,61,,18
1493384545,43,31,10,9,62,,15
1493384546,55,29,23,9,62,,15
1493384546,54,27,23,9,61,,12
1493384546,54,31,23,9,61,,15
1493384546,55,26,23,9,62,,12
1493384546,58,31,23,9,62,,12
1493384546,58,27,23,9,62,,9
1493384546,57,31,10,9,61,,9
1493384546,42,31,10,9,61,,9
1493384546,59,31,10,9,62,,6
1493384547,55,31,10,9,61,,6
1493384547,55,32,9,9,62,,3
1493384547,27,32,9,9,62,,6
1493384547,55,31,9,9,66,,3
1493384547,50,31,9,9,66,,3
1493384547,57,31,9,9,66,,0
1493384547,44,32,9,9,62,,0
1493384547,58,31,5,9,62,,0
1493384547,59,32,9,9,66,,0
1493384547,59,31,5,9,66,,0
1493384548,56,31,5,9,62,,0
1493384548,58,31,5,9,62,,0
1493384548,22,31,4,9,66,,0
1493384548,58,31,4,9,66,,0
1493384548,57,31,4,9,66,,0
1493384548,58,31,4,9,66,,0
1493384548,55,31,4,9,66,,0
1493384548,55,31,4,9,62,,0
1493384548,55,31,4,9,66,,0
1493384549,59,31,5,9,66,,0
1493384549,57,32,4,9,66,,0
1493384549,37,31,4,9,62,,0
1493384549,58,31,4,9,66,,0
1493384549,56,31,4,9,62,,0
1493384549,44,32,4,9,62,,0
1493384549,64,31,4,9,61,,0
1493384549,63,28,4,9,66,,0
1493384549,55,31,4,9,61,,0
1493384550,57,31,4,9,61,,0
1493384550,59,31,4,9,61,,0
1493384550,21,32,4,9,62,,0
1493384550,55,31,4,9,61,,0
1493384550,55,32,4,9,61,,0
1493384550,56,31,3,9,61,,0
1493384550,66,31,3,9,61,,0
1493384550,57,31,3,9,61,,0
1493384550,57,31,3,9,62,,0
1493384551,4,32,3,9,61,,0
1493384551,61,32,3,9,61,,0
1493384551,57,32,3,9,62,,0
1493384551,56,31,3,9,61,,0
1493386845,47,27,5,9,62,,0
1493386845,56,27,5,9,66,,0
1493386845,43,27,5,9,60,,0
1493386845,42,27,5,9,63,,0
1493386845,39,26,5,9,61,,0
1493386845,52,26,5,9,61,,0
1493386845,11,27,5,9,62,,0
1493386845,39,26,5,9,61,,0
1493386846,13,27,5,9,64,,0
1493386846,0,27,5,9,59,,0
1493386846,42,27,5,9,61,,0
1493386846,42,31,5,9,61,,0
1493386846,95,27,5,9,61,,0
1493386846,44,27,5,9,62,,0
1493386846,42,27,5,9,63,,0
1493386846,42,27,5,9,61,,0
1493386846,42,27,5,9,61,,0
1493386847,68,31,5,9,63,,0
1493386847,36,27,5,9,62,,0
1493386847,13,27,5,9,62,,0
1493386847,36,26,5,9,63,,0
1493386847,37,27,5,9,66,,0
1493386847,36,27,5,9,62,,0
1493386847,25800,26,5,9,66,,0
1493386847,37,26,5,9,63,,0
1493386847,45,27,5,9,62,,0
1493386848,30,27,5,9,61,,0
1493386848,56,27,5,9,61,,0
1493386848,40,27,5,9,66,,0
1493386848,62,27,5,9,63,,0
1493386848,52,27,5,9,64,,0
1493386848,51,27,5,9,61,,0
1493386848,48,26,5,9,60,,0
1493386848,70,27,5,9,61,,0
1493386848,53,27,5,9,66,,0
1493386849,32,27,5,9,63,,0
1493386849,37,26,5,9,61,,0
1493386849,38,27,5,9,66,,0
1493386849,39,27,5,9,66,,0
1493386849,39,26,5,9,64,,0
1493386849,40,27,5,9,61,,0
1493386849,39,26,5,9,62,,0
1493386849,38,27,5,9,62,,0
1493386849,40,27,5,9,66,,0
1493386850,100,27,5,9,66,,0
1493386850,63,27,5,9,62,,0
1493386850,63,27,5,9,60,,0
1493386850,64,27,5,9,61,,0
1493386850,94,26,5,9,61,,0
1493386850,42,27,5,9,62,,0
1493386850,40,27,5,9,61,,0
1493386850,39,27,5,9,61,,0
1493386850,44,26,5,9,62,,0
1493386851,101,27,5,9,61,,0
1493386851,40,27,5,9,60,,0
1493386851,42,26,5,9,60,,0
1493386851,43,26,5,9,61,,0
1493386851,43,27,5,9,61,,0
1493386851,42,27,5,9,62,,0
1493386851,20,27,5,9,63,,0
1493386851,82,27,5,9,62,,0
1493386851,89,27,5,9,61,,0
1493386851,96,27,5,9,61,,0
1493386852,46,26,5,9,61,,0
1493386852,69,27,5,9,61,,0
1493386852,46,26,5,9,60,,0
1493386852,64,26,5,9,63,,0
1493386852,2,26,6,9,61,,0
1493386852,53,26,6,9,66,,0
1493386852,57,26,6,9,61,,0
1493386852,56,26,6,9,66,,0
1493386852,25,26,6,9,61,,0
1493386853,46,27,23,9,66,,0
1493386853,33,27,5,9,62,,0
1493386853,48,27,5,9,61,,0
1493386853,48,27,5,9,63,,0
1493386853,45,26,5,9,61,,0
1493386853,49,26,5,9,60,,0
1493386853,53,27,5,9,66,,0
1493386853,6,26,5,9,62,,0
1493386853,36,27,5,9,66,,0
1493386854,38,26,5,9,61,,0
1493386854,39,26,5,9,60,,0
1493386854,35,27,5,9,61,,0
1493386854,21,27,5,9,60,,0
1493386854,37,27,5,9,62,,0
1493386854,50,27,5,9,61,,0
1493386854,38,26,5,9,62,,0
1493386854,42,27,5,9,61,,0
1493386854,40,27,5,9,62,,0
1493386855,32,27,5,9,61,,0
1493386855,127,27,5,9,61,,0
1493386855,40,27,5,9,61,,0
1493386855,89,27,5,9,59,,0
1493386855,90,27,5,9,61,,0
1493386855,88,27,5,9,64,,0
1493386855,37,27,5,9,62,,0
1493386855,40,27,5,9,62,,0
1493386855,40,27,5,9,61,,0
1493386856,40,27,5,9,62,,0
1493386856,1,26,5,9,66,,0
1493386856,38,26,5,9,61,,0
1493386856,39,27,5,9,66,,0
1493386856,61,27,5,9,63,,0
1493386856,5,26,5,9,60,,0
1493386856,62,26,5,9,66,,0
1493386856,59,26,5,9,61,,0
1493386856,44,26,5,9,62,,0
1493386857,37,27,5,9,66,,0
1493386857,42,27,5,9,66,,0
1493386857,36,26,5,9,63,,0
1493386857,68,26,5,9,66,,0
1493386857,88,27,5,9,64,,0
1493386857,44,26,5,9,61,,0
1493386857,121,27,5,9,61,,0
1493386857,122,27,5,9,61,,0
1493386857,33,26,5,9,66,,0
1493386857,46,26,5,9,60,,0
1493386858,55,26,5,9,66,,0
1493386858,53,26,5,9,66,,0
1493386858,53,26,7,9,66,,0
1493386858,8,27,11,9,66,,0
1493386858,53,26,11,9,66,,0
1493386858,54,26,13,9,63,,0
1493386858,21,27,12,9,62,,0
1493386858,55,26,11,9,62,,0
1493386858,53,26,12,9,61,,0
1493386859,59,26,12,9,66,,0
1493386859,86,27,13,9,62,,0
1493386859,53,26,22,-1,66,,0
1493386859,77,26,22,-1,62,,0
1493386859,46,27,12,9,66,,0
1493386859,71,27,22,9,62,,0
1493386859,63,27,22,9,62,,0
1493386859,69,27,22,9,61,,0
1493386859,40,27,22,9,62,,0
1493386860,25,27,6,9,64,,0
1493386860,33,27,5,9,61,,0
1493386860,42,27,6,9,61,,0
1493386860,41,27,22,9,62,,0
1493386860,93,26,5,9,61,,0
1493386860,89,27,5,9,61,,0
1493386860,77,27,5,9,64,,0
1493386860,90,27,5,9,66,,0
1493386860,89,27,5,9,66,,0
1493386861,41,26,5,9,66,,0
1493386861,36,27,5,9,63,,0
1493386861,37,26,5,9,63,,0
1493386861,26,27,5,9,61,,0
1493386861,48,26,5,9,62,,0
1493386861,89,26,5,9,62,,0
1493386861,103,26,5,9,63,,0
1493386861,121,27,5,9,61,,0
1493386861,14,27,5,9,61,,0
1493386862,39,26,5,9,61,,0
1493386862,27,26,5,9,60,,0
1493386862,122,27,5,9,60,,0
1493386862,122,27,5,9,59,,0
1493386862,123,27,5,9,64,,0
1493386862,38,27,5,9,63,,0
1493386862,37,27,5,9,64,,0
1493386862,63,27,5,9,61,,0
1493386862,62,27,5,9,66,,0
1493386863,7,27,23,-1,63,,0
1493386863,51,27,22,-1,63,,0
1493386863,44,26,22,9,66,,0
1493386863,51,27,22,-1,66,,0
1493386863,59,27,22,-1,64,,0
1493386863,53,31,7,9,64,,0
1493386863,52,27,22,-1,64,,0
1493386863,53,27,5,9,62,,0
1493386863,37,27,5,9,60,,0
1493386864,7,27,5,9,62,,0
1493386864,30,27,5,9,63,,0
1493386864,57,27,5,9,60,,0
1493386864,56,27,5,9,63,,0
1493386864,123,27,5,9,63,,0
1493386864,89,26,5,9,64,,0
1493386864,75,26,5,9,61,,0
1493386864,94,26,6,9,61,,0
1493386864,94,26,22,9,66,,0
1493386865,40,26,22,9,64,,0
1493386865,41,27,22,9,61,,0
1493386865,50,27,5,9,66,,0
1493386865,40,27,5,9,64,,0
1493386865,77,26,5,9,64,,0
1493386865,45,27,5,9,64,,0
1493386865,91,26,5,9,66,,0
1493386865,66,27,6,9,61,,0
1493386865,88,27,22,9,61,,0
1493386865,90,26,5,9,62,,0
1493386866,80,26,5,9,61,,0
1493386866,90,26,5,9,64,,0
1493386866,90,27,5,9,64,,0
1493386866,84,27,5,9,66,,0
1493386866,53,27,5,9,61,,0
1493386866,53,26,5,9,64,,0
1493386866,71,26,5,9,66,,0
1493386866,39,26,5,9,61,,0
1493386866,36,27,22,9,66,,0
1493386867,36,27,22,9,62,,0
1493386867,89,26,6,9,61,,0
1493386867,92,27,22,-1,61,,0
1493386867,75,27,22,-1,63,,0
1493386867,118,27,22,-1,62,,0
1493386867,56,27,22,-1,64,,0
1493386867,55,27,22,-1,63,,0
1493386867,50,27,22,-1,62,,0
1493386867,50,27,22,-1,62,,0
1493386868,30,26,22,-1,63,,0
1493386868,63,26,22,-1,64,,0
1493386868,68,27,22,-1,62,,0
1493386868,63,27,22,-1,64,,0
1493386868,61,27,22,-1,66,,0
1493386868,116,26,22,-1,62,,0
1493386868,87,27,22,9,64,,0
1493386868,89,27,22,-1,66,,0
1493386868,92,27,22,9,61,,0
1493386869,93,27,22,-1,66,,0
1493386869,30,27,22,9,66,,0
1493386869,92,26,22,9,62,,0
1493386869,93,27,22,-1,63,,0
1493386869,45,27,22,-1,62,,0
1493386869,81,27,5,9,61,,0
1493386869,25800,27,5,9,62,,0
1493386869,46,26,5,9,62,,0
1493386869,24,26,22,-1,61,,0
1493386870,39,26,5,9,61,,0
1493386870,58,27,5,9,60,,0
1493386870,25799,27,5,9,62,,0
1493386870,92,27,5,9,60,,0
1493386870,120,26,6,9,61,,0
1493386870,111,26,23,-1,62,,0
1493386870,55,26,23,-1,62,,0
1493386870,51,27,23,-1,62,,0
1493386870,64,27,22,-1,63,,0
1493386871,53,27,22,-1,62,,0
1493386871,57,27,23,-1,64,,0
1493386871,38,27,23,-1,61,,0
1493386871,25,26,22,9,64,,0
1493386871,37,26,7,9,63,,0
1493386871,80,26,7,9,59,,0
1493386871,53,26,22,-1,64,,0
1493386871,50,27,22,-1,64,,0
1493386871,36,27,22,9,64,,0
1493386871,39,27,22,-1,64,,0
1493386872,40,27,22,-1,63,,0
1493386872,9,26,22,9,66,,0
1493386872,38,26,6,9,64,,0
1493386872,37,26,23,-1,66,,0
1493386872,4,27,6,9,64,,0
1493386872,33,27,6,9,61,,0
1493386872,56,26,6,9,61,,0
1493386872,61,26,6,9,64,,0
1493386872,96,27,6,9,61,,0
1493386873,38,27,6,9,61,,0
1493386873,43,27,5,9,61,,0
1493386873,42,26,5,9,64,,0
1493386873,88,26,5,9,63,,0
1493386990,46,26,5,9,64,,0
1493386990,25800,26,5,9,64,,0
1493386990,79,27,23,9,66,,0
1493386990,35,26,4,9,61,,0
1493386991,47,26,23,9,66,,0
1493386991,49,26,23,-1,66,,0
1493386991,39,26,23,9,66,,0
1493386991,39,26,22,9,66,,0
1493386991,39,26,5,9,65,,0
1493386991,38,27,4,9,61,,0
1493386991,40,27,5,9,61,,0
1493386991,64,26,4,9,62,,0
1493386991,33,27,4,9,61,,0
1493386992,36,26,4,9,64,,0
1493386992,87,27,4,9,61,,0
1493386992,90,26,5,9,65,,0
1493386992,92,27,4,9,64,,0
1493386992,96,27,4,9,60,,0
1493386992,94,26,4,9,61,,0
1493386992,51,26,5,9,60,,0
1493386992,32,27,4,9,64,,0
1493386992,55,26,23,-1,65,,0
1493386993,38,26,22,9,65,,0
1493386993,47,26,5,9,60,,0
1493386993,31,27,23,9,64,,0
1493386993,88,26,5,9,66,,0
